0.0	1.0	0.0	1.0	0.7322485627822474	0.4975193750935099	0.44254771787860636	0.6568188177160389
0.0	1.0	0.1	.9	0.7315606998266614	0.4961649050909005	0.442810593047374	0.6578026203255931
0.0	1.0	0.2	.8	0.7320208799417467	0.4978687063569784	0.44391832893359673	0.6571677833254516
0.0	1.0	0.3	.7	0.7326571200738463	0.4975963776318588	0.4438942358286996	0.6577486157720276
0.0	1.0	0.4	.6	0.7324793128413402	0.4978423848627032	0.4420169337747765	0.6583427183706123
0.0	1.0	0.5	.5	0.7323759672689039	0.4981937306642829	0.44009403767012006	0.6585489783149107
0.0	1.0	0.6	.4	0.7327134801673878	0.4989060798098566	0.43987333188571276	0.6565653629268795
0.0	1.0	0.7	.3	0.7323582766541483	0.4979481013055413	0.4375143858593091	0.6563774375061858
0.0	1.0	0.8	.2	0.7331952587114893	0.49741059730281745	0.4384446860889096	0.6561217771410245
0.0	1.0	0.9	.1	0.7345623633839958	0.49850863989795463	0.4402000940559938	0.6618968940497789
0.0	1.0	1.0	0	0.7349016041421199	0.49862979095900734	0.44048884604347427	0.6594793362061694
0.1	.9	0.0	1.0	0.7516092216133469	0.5090518834261853	0.43469646949324736	0.6972661509440352
0.1	.9	0.1	.9	0.7504531576349279	0.5110407298672771	0.43549810920421983	0.6960881201921117
0.1	.9	0.2	.8	0.7511333182808181	0.5122841889308705	0.4378021752076171	0.6990590817482586
0.1	.9	0.3	.7	0.7513630490240224	0.5107715577375153	0.43567725763286436	0.6938021888486309
0.1	.9	0.4	.6	0.7512219534624227	0.511713027103979	0.437270074573	0.6993912976927694
0.1	.9	0.5	.5	0.7515641655346647	0.5117092619132451	0.4394274147385335	0.7027670563153681
0.1	.9	0.6	.4	0.7502272484203105	0.5157246337473619	0.4361464589832042	0.6969533712455386
0.1	.9	0.7	.3	0.7508316074688464	0.5173348323286158	0.43619624626602616	0.6936004704552929
0.1	.9	0.8	.2	0.7545522840239259	0.5153576392985234	0.4345747450447875	0.6928678192715183
0.1	.9	0.9	.1	0.7494097321185906	0.5153947668181569	0.42801897838454717	0.6907418997311711
0.1	.9	1.0	0	0.7494457039002596	0.5181353613872517	0.4296806625824085	0.6914380338157468
0.2	.8	0.0	1.0	0.7547034802776013	0.5170952594470999	0.44033194863430036	0.695748768369747
0.2	.8	0.1	.9	0.7565226398614826	0.5173561158364742	0.444655555284864	0.6936231473941848
0.2	.8	0.2	.8	0.7553684348649997	0.5168465198910183	0.44202575014204315	0.6985123151580225
0.2	.8	0.3	.7	0.7548172348446601	0.5145677997988465	0.4433400233473394	0.6977222273515283
0.2	.8	0.4	.6	0.753010566226083	0.5112023600792807	0.4418842616950716	0.6909222369923016
0.2	.8	0.5	.5	0.7535507962318737	0.5195435927106019	0.43843699378610324	0.6889022377409312
0.2	.8	0.6	.4	0.7536240402530563	0.5123277194432664	0.4377718419739773	0.6899501883494148
