0.0	1.0	0.0	1.0	0.6422304699551761	0.3239826120027145	0.30415024454207573	0.5317983473676908
0.0	1.0	0.1	.9	0.6356945821862768	0.32345363575683583	0.3010885224300348	0.5228173146245789
0.0	1.0	0.2	.8	0.6371770862100519	0.32283040196949814	0.3041697440793783	0.5131729099502174
0.0	1.0	0.3	.7	0.6427819454553978	0.3348154710725241	0.31394764064871883	0.5512732150230071
0.0	1.0	0.4	.6	0.6535407584088003	0.34166328017643294	0.3324785716472953	0.551109691887519
0.0	1.0	0.5	.5	0.664770834372865	0.35113805263819375	0.3160079781957083	0.5568374442703792
0.0	1.0	0.6	.4	0.6527424792223101	0.34699236511100345	0.31585551348305035	0.5417799251809385
0.0	1.0	0.7	.3	0.6846128491417973	0.35228422802886616	0.3500671959237245	0.5190679604666139
0.0	1.0	0.8	.2	0.6702604908732529	0.3714297021390119	0.3392854962715131	0.5418543632135144
0.0	1.0	0.9	.1	0.6878807224474838	0.3618407407673603	0.34739906636773255	0.5419689491284123
0.0	1.0	1.0	0	0.6947927660033651	0.3775213271349982	0.35448668679713013	0.5349964404973108
0.1	.9	0.0	1.0	0.7221764946780912	0.40487756675497427	0.3738273368991619	0.5953900626618965
0.1	.9	0.1	.9	0.7148544692404142	0.39298633779041753	0.3673311884603214	0.6179110124412242
0.1	.9	0.2	.8	0.7262976319289767	0.404592029489753	0.3702510469294436	0.6174561102166516
0.1	.9	0.3	.7	0.722114506569705	0.4140924472451766	0.37312672013996734	0.6066479404727695
0.1	.9	0.4	.6	0.7192438285062763	0.40129608516440607	0.3786249430118488	0.5860535187071512
0.1	.9	0.5	.5	0.7248410987325286	0.410874518775386	0.3713930340722492	0.63233764864898
0.1	.9	0.6	.4	0.7227954642570689	0.408367214878369	0.37212848821644395	0.6008158485716234
0.1	.9	0.7	.3	0.7261629677343903	0.3988568179651644	0.3709499952641219	0.6052025097810476
0.1	.9	0.8	.2	0.7264689882849478	0.41008372236730545	0.37619093344598364	0.628262423577515
0.1	.9	0.9	.1	0.7273313671367434	0.4166206119125522	0.38285048149033235	0.6176892236107142
0.1	.9	1.0	0	0.7244159955794848	0.4182454014113445	0.3787901012650595	0.6043676551028845
0.2	.8	0.0	1.0	0.7344307959119704	0.4199944791296792	0.37758581719038964	0.6157289398573467
0.2	.8	0.1	.9	0.7289202718691036	0.42167552686397247	0.3807248904778674	0.6362669874736034
0.2	.8	0.2	.8	0.7277102834611754	0.410546755217804	0.3772311896322739	0.6573307007378152
0.2	.8	0.3	.7	0.7431733940013371	0.42332584919854027	0.4026948187388774	0.6149458556692294
0.2	.8	0.4	.6	0.7434005385078898	0.4348482099491049	0.3989218962778545	0.6040666414032081
0.2	.8	0.5	.5	0.7349117166514209	0.4166528662755366	0.38998997606197744	0.6158735523367552
0.2	.8	0.6	.4	0.7366864169538864	0.42778377934560374	0.38605960619699076	0.6515320750819157
0.2	.8	0.7	.3	0.7433947273500285	0.4253294406270728	0.3921426170999936	0.6271691023562392
0.2	.8	0.8	.2	0.7348558199235412	0.4432756948186686	0.4011949886402161	0.6271160409262424
0.2	.8	0.9	.1	0.7408137393701459	0.4247371432191219	0.37759711294414766	0.6407964288386301
0.2	.8	1.0	0	0.7444566542837394	0.4402293767382903	0.39032855661529264	0.6398270404943192
0.3	.7	0.0	1.0	0.7485760737199079	0.4413863635112672	0.3950717287286558	0.6600407649109303
0.3	.7	0.1	.9	0.7421500197243979	0.43231260292762963	0.408542794947406	0.6529637884882048
0.3	.7	0.2	.8	0.7442763381415984	0.4311534931506489	0.3973322932540565	0.644879954407569
0.3	.7	0.3	.7	0.7383005096963605	0.430257243875341	0.3931448882976735	0.640085240658232
0.3	.7	0.4	.6	0.7485836259593792	0.4300582016410823	0.39505809380338924	0.6263338714071339
0.3	.7	0.5	.5	0.7420731598287416	0.438484307839199	0.3849090524752466	0.6302108245593602
0.3	.7	0.6	.4	0.738811918152315	0.42783310938165026	0.38397043107182727	0.6276654739740951
0.3	.7	0.7	.3	0.7479029797765003	0.44372969379143645	0.41292630744165865	0.63879894799622
0.3	.7	0.8	.2	0.7362272936196184	0.4407859105536716	0.3913773481890444	0.6553916894718645
0.3	.7	0.9	.1	0.7392246500848081	0.44767761160856046	0.3875356272316564	0.6362007001691061
0.3	.7	1.0	0	0.7409010299090647	0.434558687391908	0.384218019845983	0.6218476684201726
0.4	.6	0.0	1.0	0.763676713021792	0.4440732961266698	0.4022762992817545	0.6463299526972464
0.4	.6	0.1	.9	0.7419060417870318	0.44120380776272144	0.39702026586863265	0.6325941546064904
0.4	.6	0.2	.8	0.7389023282909107	0.43200989521143585	0.3991627952833576	0.6310363507982133
0.4	.6	0.3	.7	0.7490458997961579	0.45109115825041834	0.39081830059773587	0.6320753684513366
0.4	.6	0.4	.6	0.7447022046125736	0.4439682060107533	0.39724433805450265	0.6400418976603369
0.4	.6	0.5	.5	0.7362948742117407	0.42989006739771696	0.38299408962255554	0.6510650426426831
0.4	.6	0.6	.4	0.743048997888463	0.431447658478096	0.38891987593816546	0.6515621443858701
0.4	.6	0.7	.3	0.7470110760063585	0.4544845173835683	0.3975491382547234	0.6547889094710755
0.4	.6	0.8	.2	0.7388148520259429	0.4370032478821254	0.3875631232616393	0.6207623845301194
0.4	.6	0.9	.1	0.7426045911991481	0.4286213584759614	0.3801648831540797	0.6375112172115662
0.4	.6	1.0	0	0.7448183677295368	0.4541402231133472	0.4017209917751774	0.6251925061946435
