640	1	0.7624300072777556	0.5044059468328779	0.44149560800498316	0.667711859323903
640	4	0.7614031697728132	0.5176367863284673	0.4531186368835959	0.6794239033548878
640	8	0.7592497713436909	0.5154278450668339	0.4403257184881603	0.6836980105585705
640	16	0.7515776835164742	0.515298683124295	0.432342148599501	0.6926666475652236
640	32	0.7500602861538079	0.515150848124082	0.4261062306885825	0.6813906899303208
640	64	0.753647989672466	0.5185849105449671	0.4268710314141788	0.6612901300670273
640	128	0.7564793581552229	0.5268760452642933	0.4327926810243044	0.6714785517029964
512	1	0.7598741048198986	0.5128339893733824	0.4260369180738566	0.6636313774923226
512	4	0.7521881802921557	0.5166763736732495	0.4213087253019808	0.6533785590415064
512	8	0.7516360983410428	0.5132894739399279	0.42993809972500346	0.6539061263345707
512	16	0.7481694244952605	0.5147365216564316	0.4304815653794872	0.6492581149719177
512	32	0.736691330210967	0.5040491434474059	0.4255436864996289	0.6389794120428691
512	64	0.743098319380975	0.5025400078391409	0.4331423464143797	0.6577963513312342
512	128	0.7445597454777826	0.504548959875362	0.41961804006023984	0.6499984872086262
256	1	0.7288835241034249	0.4819611781622037	0.4078981010005144	0.6286451563418727
256	4	0.7158854259609738	0.4870997472593443	0.4063538588195803	0.6345767878266407
256	8	0.7080796661879701	0.48395493048614446	0.4123541202498805	0.6515262398191429
256	16	0.7092211481755974	0.48911191765805373	0.392768445281924	0.6516308235061616
256	32	0.7104757144814844	0.479597717881761	0.4147645061692658	0.6240051247391676
256	64	0.7066997900070298	0.48866235874150993	0.40067097227106546	0.6417507542539237
64	1	0.5744762972432529	0.3459557585643915	0.3195907270949183	0.5294957159711712
64	4	0.5624739929268119	0.33661891480863104	0.3371412153033498	0.4819583314655453
64	8	0.5434680303557672	0.35729448723357493	0.29885244639244535	0.46234540485734826
64	16	0.5289761745601607	0.35152196896380955	0.3234967922889702	0.4860771009227957
